
 ,time,x,y,z
, 26.892, -0.71, 0.01, -0.57
, 26.912, -0.71, 0.01, -0.57
, 26.932, -0.71, 0.01, -0.58
, 26.952, -0.71, 0.01, -0.57
, 27.188, -0.71, 0.01, -0.57
, 27.252, -0.71, 0.02, -0.57
, 27.317, -0.71, 0.01, -0.57
, 27.380, -0.71, 0.01, -0.57
, 27.449, -0.71, 0.01, -0.57
, 27.485, -0.71, 0.01, -0.57
, 27.508, -0.71, 0.01, -0.57
, 27.571, -0.71, 0.01, -0.57
, 27.636, -0.71, 0.01, -0.57
, 27.680, -0.71, 0.01, -0.57
, 27.697, -0.71, 0.01, -0.57
, 27.764, -0.71, 0.01, -0.57
, 27.825, -0.71, 0.01, -0.57
, 27.880, -0.71, 0.01, -0.57
, 27.892, -0.71, 0.01, -0.57
, 27.953, -0.71, 0.01, -0.57
, 28.016, -0.71, 0.01, -0.57
, 28.082, -0.71, 0.01, -0.57
, 28.086, -0.71, 0.01, -0.57
, 28.143, -0.71, 0.02, -0.57
, 28.204, -0.71, 0.01, -0.57
, 28.269, -0.71, 0.00, -0.57
, 28.283, -0.71, 0.01, -0.57
, 28.340, -0.71, 0.01, -0.57
, 28.400, -0.71, 0.01, -0.57
, 28.463, -0.71, 0.01, -0.57
, 28.495, -0.71, 0.01, -0.57
, 28.526, -0.71, 0.01, -0.57
, 28.589, -0.71, 0.01, -0.57
, 28.659, -0.71, 0.01, -0.57
, 28.690, -0.71, 0.01, -0.57
, 28.725, -0.71, 0.01, -0.57
, 28.788, -0.71, 0.01, -0.57
, 28.843, -0.71, 0.01, -0.57
, 28.893, -0.71, 0.01, -0.57
, 28.905, -0.71, 0.01, -0.57
, 28.979, -0.71, 0.01, -0.57
, 29.037, -0.71, 0.01, -0.57
, 29.097, -0.71, 0.01, -0.57
, 29.110, -0.71, 0.01, -0.57
, 29.162, -0.71, 0.01, -0.57
, 29.222, -0.71, 0.01, -0.57
, 29.289, -0.71, 0.01, -0.57
, 29.292, -0.71, 0.01, -0.57
, 29.353, -0.71, 0.01, -0.57
, 29.415, -0.71, 0.01, -0.58
, 29.479, -0.71, 0.01, -0.58
, 29.490, -0.71, 0.01, -0.58
, 29.543, -0.71, 0.01, -0.58
, 29.605, -0.71, 0.01, -0.57
, 29.669, -0.71, 0.01, -0.57
, 29.693, -0.71, 0.01, -0.57
, 29.732, -0.71, 0.01, -0.57
, 29.797, -0.71, 0.01, -0.57
, 29.859, -0.71, 0.01, -0.57
, 29.893, -0.71, 0.01, -0.57
, 29.927, -0.71, 0.01, -0.57
, 29.987, -0.71, 0.01, -0.58
, 30.051, -0.71, 0.01, -0.57
, 30.102, -0.71, 0.01, -0.57
, 30.113, -0.71, 0.01, -0.57
, 30.178, -0.71, 0.01, -0.57
, 30.241, -0.71, 0.01, -0.57
, 30.299, -0.71, 0.01, -0.57
, 30.312, -0.71, 0.01, -0.58
, 30.368, -0.71, 0.01, -0.57
, 30.431, -0.71, 0.01, -0.57
, 30.497, -0.71, 0.01, -0.58
, 30.510, -0.71, 0.01, -0.57
, 30.561, -0.71, 0.01, -0.57
