
 ,time,x,y,z
, 58.160, 0.22, -0.24, -0.87
, 58.180, 0.22, -0.23, -0.87
, 58.200, 0.22, -0.24, -0.87
, 58.221, 0.22, -0.23, -0.87
, 58.224, 0.22, -0.23, -0.87
, 58.240, 0.22, -0.23, -0.87
, 58.260, 0.22, -0.23, -0.87
, 58.281, 0.22, -0.23, -0.87
, 58.301, 0.22, -0.23, -0.87
, 58.321, 0.22, -0.23, -0.87
, 58.341, 0.22, -0.23, -0.87
, 58.361, 0.23, -0.23, -0.87
, 58.381, 0.22, -0.24, -0.87
, 58.870, 0.22, -0.24, -0.88
, 58.872, 0.22, -0.23, -0.87
, 58.873, 0.22, -0.23, -0.87
, 58.874, 0.22, -0.23, -0.87
, 58.875, 0.22, -0.23, -0.87
, 58.876, 0.22, -0.23, -0.87
, 58.877, 0.23, -0.23, -0.87
, 58.879, 0.23, -0.24, -0.87
, 58.880, 0.22, -0.23, -0.87
, 58.881, 0.22, -0.23, -0.87
, 58.882, 0.22, -0.23, -0.87
, 58.884, 0.22, -0.23, -0.87
, 58.885, 0.22, -0.23, -0.87
, 58.904, 0.22, -0.23, -0.87
, 58.924, 0.22, -0.23, -0.87
, 58.944, 0.22, -0.23, -0.87
, 58.964, 0.22, -0.23, -0.87
, 58.985, 0.22, -0.23, -0.87
, 59.005, 0.22, -0.23, -0.87
, 59.025, 0.22, -0.23, -0.87
, 59.026, 0.22, -0.23, -0.87
, 59.045, 0.22, -0.23, -0.87
, 59.065, 0.22, -0.23, -0.87
, 59.086, 0.22, -0.23, -0.87
, 59.106, 0.22, -0.23, -0.88
, 59.126, 0.22, -0.23, -0.87
, 59.154, 0.22, -0.23, -0.88
, 59.168, 0.22, -0.23, -0.87
, 59.190, 0.22, -0.23, -0.87
, 59.211, 0.22, -0.23, -0.87
, 59.232, 0.22, -0.23, -0.87
, 59.236, 0.23, -0.23, -0.87
, 59.254, 0.22, -0.23, -0.86
, 59.270, 0.22, -0.23, -0.87
, 59.291, 0.22, -0.23, -0.87
, 59.313, 0.22, -0.23, -0.87
, 59.337, 0.22, -0.23, -0.87
, 59.349, 0.22, -0.23, -0.87
, 59.373, 0.22, -0.23, -0.87
, 59.397, 0.23, -0.23, -0.87
, 59.410, 0.22, -0.23, -0.87
, 59.432, 0.22, -0.23, -0.87
, 59.436, 0.22, -0.23, -0.87
, 59.451, 0.22, -0.23, -0.87
, 59.476, 0.22, -0.23, -0.87
, 59.507, 0.22, -0.23, -0.87
, 59.510, 0.22, -0.24, -0.87
, 59.531, 0.22, -0.23, -0.87
, 59.555, 0.22, -0.23, -0.87
, 59.569, 0.22, -0.23, -0.87
, 59.589, 0.22, -0.24, -0.87
, 59.610, 0.22, -0.23, -0.87
, 59.630, 0.22, -0.24, -0.87
, 59.632, 0.22, -0.23, -0.87
, 59.652, 0.22, -0.23, -0.87
, 59.670, 0.22, -0.23, -0.87
, 59.692, 0.22, -0.24, -0.87
, 59.712, 0.22, -0.23, -0.87
, 59.734, 0.22, -0.23, -0.87
, 59.751, 0.22, -0.23, -0.87
, 59.772, 0.22, -0.23, -0.87
, 60.026, 0.22, -0.23, -0.87
, 60.089, 0.22, -0.23, -0.87
, 60.152, 0.22, -0.23, -0.88
, 60.219, 0.22, -0.23, -0.87
, 60.236, 0.22, -0.23, -0.87
, 60.285, 0.22, -0.23, -0.87
, 60.346, 0.22, -0.23, -0.87
, 60.408, 0.22, -0.23, -0.87
, 60.438, 0.22, -0.23, -0.87
, 60.474, 0.22, -0.23, -0.87
, 60.533, 0.22, -0.23, -0.87
, 60.596, 0.22, -0.23, -0.87
, 60.638, 0.22, -0.23, -0.87
, 60.665, 0.22, -0.23, -0.87
, 60.736, 0.22, -0.23, -0.87
, 60.791, 0.22, -0.23, -0.87
, 60.844, 0.22, -0.23, -0.87
, 60.858, 0.23, -0.23, -0.87
, 60.918, 0.22, -0.23, -0.87
, 60.981, 0.22, -0.23, -0.87
, 61.043, 0.22, -0.23, -0.87
, 61.047, 0.22, -0.23, -0.87
, 61.107, 0.22, -0.23, -0.87
, 61.169, 0.22, -0.23, -0.87
, 61.232, 0.22, -0.23, -0.87
, 61.244, 0.22, -0.23, -0.87
, 61.298, 0.22, -0.23, -0.87
, 61.365, 0.22, -0.23, -0.87
, 61.426, 0.22, -0.23, -0.87
, 61.445, 0.22, -0.23, -0.87
, 61.487, 0.22, -0.23, -0.87
, 61.556, 0.22, -0.23, -0.87
, 61.613, 0.22, -0.23, -0.87
, 61.649, 0.22, -0.23, -0.87
, 61.683, 0.22, -0.23, -0.87
, 61.742, 0.22, -0.23, -0.87
, 61.809, 0.22, -0.23, -0.87
, 61.852, 0.22, -0.23, -0.87
, 61.871, 0.22, -0.23, -0.87
, 61.934, 0.22, -0.23, -0.87
, 61.998, 0.22, -0.23, -0.87
, 62.051, 0.22, -0.23, -0.87
, 62.060, 0.22, -0.23, -0.87
, 62.125, 0.22, -0.23, -0.88
, 62.189, 0.22, -0.23, -0.87
, 62.252, 0.22, -0.23, -0.87
, 62.256, 0.22, -0.23, -0.87
, 62.317, 0.22, -0.23, -0.87
, 62.381, 0.22, -0.24, -0.87
, 62.442, 0.22, -0.23, -0.87
, 62.452, 0.22, -0.23, -0.87
, 62.507, 0.22, -0.23, -0.87
, 62.574, 0.22, -0.23, -0.87
, 62.633, 0.22, -0.23, -0.87
, 62.654, 0.22, -0.23, -0.87
, 62.697, 0.22, -0.24, -0.87
, 62.762, 0.22, -0.23, -0.87
, 62.825, 0.22, -0.23, -0.87
, 62.856, 0.22, -0.23, -0.87
, 62.888, 0.22, -0.23, -0.87
, 62.953, 0.22, -0.23, -0.88
, 63.015, 0.22, -0.23, -0.87
, 63.058, 0.22, -0.23, -0.87
, 63.079, 0.22, -0.23, -0.87
, 63.142, 0.22, -0.23, -0.87
, 63.206, 0.22, -0.24, -0.87
, 63.262, 0.22, -0.23, -0.87
, 63.275, 0.22, -0.23, -0.87
, 63.333, 0.22, -0.23, -0.87
, 63.402, 0.22, -0.23, -0.87
, 63.462, 0.22, -0.23, -0.87
, 63.466, 0.22, -0.23, -0.87
, 63.523, 0.22, -0.23, -0.87
, 63.588, 0.22, -0.24, -0.87
, 63.651, 0.22, -0.23, -0.87
, 63.666, 0.22, -0.23, -0.87
, 63.714, 0.22, -0.23, -0.87
, 63.781, 0.22, -0.23, -0.87
, 64.047, 0.22, -0.23, -0.87
, 64.051, 0.22, -0.23, -0.87
, 64.053, 0.22, -0.23, -0.87
, 64.056, 0.22, -0.23, -0.87
, 64.059, 0.22, -0.23, -0.86
, 64.078, 0.22, -0.23, -0.87
, 64.093, 0.22, -0.23, -0.87
, 64.158, 0.22, -0.23, -0.87
, 64.222, 0.22, -0.23, -0.87
, 64.273, 0.22, -0.23, -0.87
, 64.286, 0.22, -0.23, -0.87
, 64.349, 0.22, -0.23, -0.87
, 64.413, 0.22, -0.23, -0.87
, 64.467, 0.22, -0.23, -0.87
