
time,altitude,x,y,z
53.25,2.451192627,-4.950213623,15.48167876,-9.084149072
53.3,2.451192627,0.582655273,14.57321929,-9.406782861
53.35,0.272354736,-3.661737305,14.7246292,-9.568099756
53.4,0,-2.524846436,19.41833647,-10.77797646
53.45,0.272354736,4.751255127,18.13135222,-7.874272363
53.5,0.272354736,-3.358566406,16.76866301,-10.29402578
53.55,-0.272354736,-5.177591797,19.11551665,-10.45534268
53.6,0.817064209,-2.373260986,18.13135222,-7.067687891
53.65,1.361773682,-5.632348145,15.55738372,-8.922832178
53.7,0,-11.61997339,19.94827117,-5.777152734
53.75,0,-5.404969971,17.60141753,-8.84217373
53.8,0,3.917535156,18.58558196,-7.470980127
53.85,1.089418945,7.328207764,15.02744902,-5.857811182
53.9,0.544709473,-12.90844971,22.44653472,-8.035589258
53.95,0.817064209,-6.390275391,15.78449858,-7.632297021
54,0,0.20369165,18.05564727,-6.341761865
54.05,0,4.902840576,21.23525542,-7.874272363
54.1,0,-9.573569824,28.42722625,-2.470156396
54.15,1.089418945,-5.253384521,22.06800994,-12.06851162
54.2,0,-6.845031738,23.88492888,-5.212543604
54.25,0,-6.314482666,17.45000762,-6.825712549
54.3,0,-7.299788086,25.02050322,-5.938469629
54.35,1.361773682,-6.845031738,24.86909331,-10.29402578
54.4,1.089418945,-0.705821045,29.86562041,-4.809251367
54.45,1.089418945,-5.708140869,20.78102568,-6.341761865
54.5,-0.272354736,-12.37790063,25.17191313,-2.550814844
54.55,1.634128418,-6.617653564,21.00814055,-4.002666895
54.6,0.817064209,-3.131188232,28.88145598,0.836839941
54.65,1.906483154,-8.891435303,24.56627349,-2.228181055
54.7,1.361773682,-16.54650049,17.45000762,-7.067687891
54.75,1.906483154,-10.1041189,17.29859771,-1.17962124
54.8,1.634128418,1.492167969,24.11204375,1.15947373
54.85,2.451192627,-0.705821045,23.73351897,-3.518716211
54.9,2.9959021,-11.39259521,12.45348052,-6.50307876
54.95,3.268256836,-8.285093506,11.24220122,-11.98785317
55,2.723547363,-3.510151855,20.17538604,0.756181494
55.05,3.540611572,4.902840576,16.08731841,-6.583737207
55.1,4.357675781,-0.705821045,12.8320053,-6.099786523
55.15,3.812966309,-16.62229321,12.75630034,-6.987029443
55.2,3.812966309,-0.023686523,11.84784087,-0.29237832
55.25,5.17473999,-4.495457275,15.55738372,-3.438057764
55.3,5.17473999,-4.495457275,13.36193999,-3.84135
55.35,5.447094727,-3.737530029,11.16649626,-7.309663232
55.4,5.447094727,-6.087104492,9.803807056,-6.987029443
55.45,4.902385254,-1.463748291,10.71226653,-4.647934473
55.5,4.630030518,5.660767822,15.63308867,-3.760691553
55.55,5.447094727,7.631378662,12.68059539,-6.745054102
55.6,5.447094727,-1.539541016,15.10315398,-6.422420313
55.65,5.719449463,-7.223995361,13.28623503,-5.454518945
55.7,5.17473999,-9.043020752,12.15066069,-1.744230371
55.75,4.630030518,-3.661737305,12.37777556,-5.938469629
55.8,3.812966309,-3.434359131,16.01161345,-2.389497949
55.85,3.812966309,-2.979602783,18.43417205,-4.567276025
55.9,4.902385254,-7.830337158,10.86367644,-8.116247705
55.95,4.357675781,-1.463748291,9.198167407,-12.47180386
56,3.812966309,0.582655273,17.29859771,-3.760691553
56.05,4.357675781,3.690156982,10.9393814,-6.341761865
56.1,4.085321045,-0.326857422,8.441117847,-4.405959131
56.15,3.540611572,-23.29205298,3.898820483,-7.632297021
56.2,3.812966309,-10.02832617,7.98688811,-2.631473291
56.25,4.630030518,-2.070090088,6.245674121,-4.405959131
56.3,4.630030518,-8.967228027,5.640034473,-10.29402578
56.35,4.357675781,-7.223995361,1.779081714,-9.16480752
56.4,3.812966309,-9.725155273,1.703376758,-11.42324404
56.45,4.902385254,-8.664057129,0.113572681,-10.85863491
56.5,4.630030518,-8.057715332,-0.719181836,-6.583737207
56.55,4.902385254,-9.421984375,1.249147021,-9.72941665
56.6,4.902385254,-9.194606201,-2.763215649,-12.14917007
56.65,4.902385254,-7.754544434,-1.324821484,-7.309663232
56.7,4.357675781,-8.51247168,-3.14174043,-9.003490625
56.75,4.630030518,-5.708140869,-3.671675122,-10.69731802
56.8,4.357675781,-8.209300781,-3.671675122,-10.05205044
56.85,4.630030518,-10.63466797,-4.882954419,-13.84299746
56.9,5.17473999,-7.602958984,-4.655839551,-10.69731802
56.95,5.17473999,-5.329177246,-4.731544507,-10.37468423
57,4.902385254,-7.830337158,-6.39705354,-9.72941665
57.05,4.630030518,-8.967228027,-8.668202222,-10.05205044
57.1,4.357675781,-8.057715332,-7.532627881,-10.13270889
57.15,4.630030518,-5.253384521,-6.321348584,-11.58456094
57.2,4.085321045,-1.766919189,-6.39705354,-9.72941665
57.25,3.812966309,-7.223995361,-12.37774507,-12.31048696
57.3,4.085321045,-3.055395508,-9.803776563,-12.31048696
57.35,4.357675781,-2.524846436,-8.971022046,-11.98785317
57.4,3.540611572,-2.676431885,-10.03089143,-12.47180386
57.45,3.812966309,-4.57125,-11.54499055,-12.06851162
57.5,3.812966309,-1.918504639,-9.879481519,-12.39114541
57.55,3.540611572,0.127898926,-9.425251782,-13.03641299
57.6,3.540611572,3.386986084,-10.40941621,-10.85863491
57.65,3.540611572,1.871131592,-13.28620454,-12.63312075
57.7,3.812966309,1.795338867,-11.24217073,-12.5524623
57.75,2.9959021,-0.554235596,-12.75626985,-13.84299746
57.8,3.268256836,0.279484375,-12.22633516,-13.52036367
57.85,2.9959021,1.567960693,-9.500956738,-13.27838833
57.9,3.268256836,6.570280518,-7.229808057,-11.26192715
57.95,3.812966309,5.963938721,-6.321348584,-10.93929336
58,4.630030518,10.73888037,-18.73696138,-13.76233901
58.05,4.085321045,4.599669678,-14.95171357,-9.72941665
58.1,3.540611572,6.721865967,-9.046727002,-13.68168057
58.15,3.268256836,9.526196777,-9.879481519,-10.85863491
58.2,2.451192627,7.934549561,-10.48512117,-11.74587783
58.25,2.723547363,8.010342285,-8.213972485,-13.35904678
58.3,2.723547363,9.223025879,-6.851283276,-11.10061025
58.35,2.178837891,9.9051604,-7.078398145,-11.26192715
58.4,2.451192627,9.374611328,-7.229808057,-11.66521938
58.45,1.906483154,9.450404053,-5.640003979,-13.27838833
58.5,2.451192627,9.829367676,-2.838920605,-12.31048696
58.55,2.451192627,10.43570947,-3.671675122,-8.680856836
58.6,3.268256836,9.223025879,-4.731544507,-7.229004785
58.65,3.540611572,9.829367676,-4.731544507,-9.810075098
58.7,2.9959021,9.601989502,-0.64347688,-10.13270889
58.75,2.9959021,12.63369849,0.492097461,-11.98785317
58.8,3.268256836,10.05674585,-0.567771924,-11.1812687
58.85,3.812966309,7.10082959,1.400556934,-11.10061025
58.9,3.812966309,7.328207764,1.930491626,-11.74587783
58.95,3.540611572,8.540891357,4.35305022,-9.487441309
59,3.540611572,7.176622314,5.337214648,-11.3425856
59.05,3.812966309,6.418695068,4.655870044,-10.53600112
59.1,3.540611572,5.963938721,5.791444385,-10.85863491
59.15,3.540611572,4.827047852,7.381248462,-11.01995181
59.2,3.268256836,3.311193359,8.289707935,-11.10061025
59.25,3.268256836,5.509182373,11.92354583,-15.21419106
59.3,2.9959021,4.751255127,9.803807056,-10.29402578
59.35,2.723547363,2.477473389,10.63656157,-9.72941665
59.4,2.451192627,-0.175271973,10.86367644,-8.680856836
59.45,2.9959021,-0.63002832,13.36193999,-10.85863491
59.5,3.540611572,-4.192286377,10.48515166,-11.82653628
59.55,2.723547363,-1.994297363,14.34610442,-10.85863491
59.6,1.906483154,-2.60063916,17.97994231,-7.632297021
59.65,2.9959021,-2.903810059,14.42180938,-10.85863491
59.7,2.451192627,-5.632348145,17.14718779,-7.632297021
59.75,2.178837891,-9.270398926,11.99925078,-8.84217373
59.8,2.9959021,-5.480762695,14.27039946,-0.776329004
59.85,2.723547363,-8.057715332,18.43417205,1.240132178
59.9,2.178837891,-19.3508313,5.715739429,5.111737646
59.95,1.634128418,-17.30442773,1.173442065,-5.61583584
60,1.361773682,-11.46838794,8.592527759,-5.938469629
60.05,0.817064209,-3.434359131,16.99577788,5.918322119
60.1,2.178837891,-2.145882813,2.006196582,-3.922008447
60.15,2.451192627,-11.46838794,5.034394824,-8.196906152
60.2,1.361773682,-6.693446289,8.668232715,-8.035589258
60.25,1.906483154,-9.421984375,-5.412889111,-17.87591982
60.3,1.906483154,-5.329177246,0.870622241,-16.66604312
60.35,1.634128418,-8.588264404,9.652397144,-7.712955469
60.4,1.361773682,-9.118813477,14.64892424,-1.17962124
60.45,3.812966309,6.797658691,12.30207061,-8.116247705
60.5,3.268256836,-4.647042725,8.819642627,-14.40760659
60.55,1.906483154,-7.754544434,1.022032153,-17.31131069
60.6,2.178837891,-7.678751709,5.11009978,-5.373860498
60.65,2.178837891,0.20369165,11.92354583,-16.74670156
60.7,2.451192627,-8.51247168,13.43764495,-24.89320474
60.75,2.451192627,-5.101799072,2.309016406,-21.18291616
60.8,2.178837891,-3.434359131,8.743937671,-18.35987051
60.85,1.906483154,-2.676431885,5.564329517,-15.37550796
60.9,2.451192627,-3.737530029,9.879512012,-13.52036367
60.95,2.178837891,-5.480762695,9.273872363,-17.06933535
61,1.906483154,-7.299788086,7.002723682,-14.0849728
61.05,2.178837891,-5.935519043,7.22983855,-16.42406777
61.1,2.451192627,-5.55655542,6.624198901,-11.58456094
61.15,2.451192627,-6.162897217,7.002723682,-16.74670156
61.2,2.178837891,-6.996617188,8.895347583,-22.47345132
61.25,2.451192627,-4.798628174,6.018559253,-16.18209243
61.3,2.178837891,-3.358566406,6.397084033,-10.45534268
61.35,2.451192627,-4.798628174,11.77213591,-16.10143398
61.4,2.178837891,-5.480762695,9.425282275,-12.7137792
61.45,1.906483154,-4.268079102,7.684068286,-12.39114541
61.5,1.906483154,-5.329177246,8.138298022,-9.890733545
61.55,1.906483154,-3.737530029,8.062593066,-14.40760659
61.6,2.178837891,-4.116493652,7.684068286,-13.27838833
61.65,1.634128418,-4.495457275,8.516822803,-13.60102212
61.7,1.906483154,-4.950213623,8.895347583,-14.16563125
61.75,1.906483154,-4.419664551,9.349577319,-12.63312075
61.8,1.906483154,-4.419664551,9.576692188,-12.22982852
61.85,1.906483154,-4.192286377,9.273872363,-11.82653628
61.9,1.634128418,-4.268079102,9.349577319,-10.69731802
61.95,1.906483154,-4.419664551,8.668232715,-11.26192715
62,1.906483154,-4.722835449,8.668232715,-11.1812687
62.05,1.906483154,-4.495457275,10.10662688,-11.50390249
62.1,1.906483154,-4.343871826,8.441117847,-10.93929336
62.15,1.906483154,-3.889115479,8.895347583,-11.26192715
62.2,1.906483154,-4.798628174,8.441117847,-10.69731802
62.25,2.178837891,-4.343871826,10.33374175,-11.98785317
62.3,1.906483154,-5.632348145,7.835478198,-10.77797646
62.35,1.906483154,-4.343871826,9.122462451,-11.10061025
62.4,1.906483154,-3.434359131,9.425282275,-12.95575454
62.45,1.906483154,-3.964908203,9.652397144,-8.680856836
62.5,1.906483154,-5.708140869,8.441117847,-11.50390249
62.55,1.361773682,-4.950213623,8.441117847,-10.85863491
62.6,1.634128418,-3.964908203,8.214002979,-10.77797646
62.65,1.361773682,-3.737530029,9.198167407,-8.84217373
62.7,1.906483154,-3.889115479,8.138298022,-12.39114541
62.75,1.906483154,-5.632348145,9.425282275,-9.72941665
62.8,1.634128418,-4.798628174,9.198167407,-10.93929336
62.85,1.634128418,-4.495457275,8.214002979,-11.42324404
62.9,1.906483154,-4.874420898,8.214002979,-9.568099756
62.95,1.906483154,-3.964908203,8.971052539,-11.66521938
63,1.906483154,-4.495457275,9.046757495,-9.245465967
63.05,1.906483154,-3.889115479,8.971052539,-11.82653628
63.1,1.634128418,-4.343871826,8.743937671,-9.971391992
63.15,2.178837891,-3.737530029,9.046757495,-10.69731802
63.2,1.906483154,-6.314482666,8.971052539,-8.116247705
63.25,1.634128418,-3.737530029,8.592527759,-11.3425856
63.3,1.361773682,-4.874420898,9.122462451,-8.035589258
63.35,1.634128418,-4.040700928,7.911183154,-9.648758203
63.4,1.634128418,-4.722835449,8.516822803,-9.16480752
63.45,1.361773682,-4.192286377,8.668232715,-8.84217373
63.5,1.634128418,-4.495457275,8.895347583,-9.648758203
63.55,1.361773682,-4.57125,9.046757495,-9.406782861
63.6,1.906483154,-4.419664551,8.819642627,-10.69731802
63.65,1.906483154,-4.268079102,8.743937671,-10.05205044
63.7,1.634128418,-4.798628174,8.743937671,-9.487441309
63.75,1.361773682,-4.57125,8.592527759,-9.72941665
63.8,1.361773682,-4.419664551,8.592527759,-9.406782861
63.85,1.361773682,-4.495457275,8.668232715,-9.326124414
63.9,1.906483154,-4.647042725,8.819642627,-9.326124414
63.95,1.906483154,-4.495457275,8.668232715,-9.810075098
64,1.634128418,-4.419664551,8.743937671,-9.16480752
64.05,1.906483154,-4.647042725,8.668232715,-9.487441309
64.1,1.906483154,-4.57125,8.592527759,-9.487441309
64.15,1.634128418,-4.495457275,8.743937671,-9.16480752
64.2,1.906483154,-4.495457275,8.441117847,-9.487441309
64.25,1.634128418,-4.798628174,8.743937671,-9.084149072
64.3,1.634128418,-4.495457275,8.592527759,-9.003490625
64.35,1.634128418,-4.495457275,8.668232715,-9.326124414
64.4,1.361773682,-4.57125,8.516822803,-9.16480752
64.45,1.634128418,-4.495457275,8.743937671,-9.084149072
64.5,1.634128418,-4.57125,8.895347583,-10.05205044
64.55,1.361773682,-4.343871826,8.819642627,-8.519539941
64.6,1.906483154,-4.647042725,8.214002979,-9.810075098
64.65,1.906483154,-4.798628174,8.592527759,-8.84217373
64.7,1.361773682,-4.343871826,8.138298022,-9.16480752
64.75,1.634128418,-4.268079102,8.214002979,-9.245465967
64.8,1.634128418,-4.798628174,9.046757495,-9.971391992
64.85,1.361773682,-5.480762695,8.365412891,-9.16480752
64.9,1.634128418,-4.343871826,9.122462451,-8.922832178
64.95,1.634128418,-3.889115479,8.819642627,-8.922832178
65,1.634128418,-4.495457275,9.349577319,-9.003490625
65.05,1.634128418,-5.253384521,9.046757495,-6.906370996
65.1,1.361773682,-4.874420898,8.592527759,-8.84217373
65.15,1.361773682,-4.950213623,7.759773242,-9.890733545
65.2,1.361773682,-4.268079102,8.971052539,-7.793613916
65.25,1.634128418,-4.419664551,8.516822803,-8.116247705
65.3,1.634128418,-4.192286377,8.516822803,-8.116247705
65.35,1.634128418,-4.343871826,8.668232715,-8.116247705
65.4,1.906483154,-4.419664551,8.289707935,-8.358223047
65.45,1.634128418,-4.495457275,8.592527759,-7.712955469
65.5,1.634128418,-4.57125,8.592527759,-8.035589258
65.55,1.361773682,-4.495457275,8.668232715,-8.196906152
65.6,1.634128418,-4.419664551,8.592527759,-8.761515283
65.65,1.634128418,-4.343871826,8.668232715,-8.196906152
65.7,1.634128418,-4.57125,8.668232715,-7.954930811
65.75,1.634128418,-4.343871826,8.668232715,-8.035589258
65.8,1.361773682,-4.57125,8.441117847,-8.035589258
65.85,1.634128418,-4.798628174,8.592527759,-8.600198389
65.9,1.634128418,-4.495457275,8.516822803,-8.519539941
65.95,1.634128418,-4.268079102,8.365412891,-8.358223047
66,1.361773682,-4.874420898,8.592527759,-8.196906152
66.05,1.634128418,-5.55655542,8.441117847,-8.680856836
66.1,1.361773682,-5.026006348,8.138298022,-8.84217373
66.15,1.361773682,-4.950213623,8.441117847,-8.438881494
66.2,1.361773682,-4.57125,8.895347583,-9.003490625
66.25,1.361773682,-4.874420898,8.138298022,-8.438881494
66.3,1.361773682,-5.480762695,8.365412891,-9.16480752
66.35,1.361773682,-4.950213623,8.516822803,-9.326124414
66.4,1.361773682,-5.329177246,8.895347583,-8.600198389
66.45,1.361773682,-4.495457275,8.743937671,-8.84217373
66.5,1.634128418,-4.722835449,8.214002979,-8.761515283
66.55,1.089418945,-5.177591797,8.592527759,-8.600198389
66.6,1.089418945,-5.026006348,8.668232715,-8.761515283
66.65,1.361773682,-4.798628174,8.441117847,-9.648758203
66.7,1.361773682,-5.253384521,8.592527759,-8.600198389
66.75,1.089418945,-5.404969971,8.819642627,-8.600198389
66.8,1.089418945,-4.722835449,8.062593066,-8.922832178
66.85,1.361773682,-4.950213623,8.516822803,-8.2775646
66.9,1.361773682,-4.950213623,8.592527759,-8.761515283
66.95,1.361773682,-5.55655542,7.684068286,-8.761515283
67,1.089418945,-4.950213623,8.214002979,-8.922832178
67.05,1.361773682,-4.950213623,8.289707935,-8.761515283
67.1,1.361773682,-5.101799072,8.289707935,-8.600198389
67.15,1.361773682,-5.404969971,8.592527759,-8.438881494
67.2,1.361773682,-5.329177246,8.441117847,-8.84217373
67.25,1.361773682,-4.57125,8.214002979,-8.761515283
67.3,1.361773682,-4.950213623,8.289707935,-8.519539941
67.35,1.361773682,-5.480762695,8.441117847,-8.438881494
67.4,1.089418945,-5.101799072,7.835478198,-9.084149072
67.45,1.361773682,-5.253384521,8.668232715,-9.084149072
67.5,1.089418945,-4.950213623,8.819642627,-8.116247705
67.55,1.089418945,-4.722835449,7.759773242,-8.922832178
67.6,1.089418945,-5.783933594,8.516822803,-9.003490625
67.65,1.361773682,-4.950213623,8.289707935,-8.84217373
67.7,1.361773682,-5.253384521,8.062593066,-8.922832178
67.75,1.361773682,-5.177591797,8.819642627,-9.003490625
67.8,1.089418945,-4.722835449,8.441117847,-8.680856836
67.85,1.361773682,-5.55655542,9.198167407,-9.084149072
67.9,1.361773682,-5.253384521,8.365412891,-8.438881494
67.95,1.634128418,-5.708140869,7.759773242,-8.84217373
68,1.089418945,-5.026006348,8.441117847,-9.16480752
68.05,1.089418945,-4.647042725,8.895347583,-9.245465967
68.1,1.361773682,-4.798628174,8.289707935,-9.003490625
68.15,1.089418945,-5.101799072,8.668232715,-9.003490625
68.2,1.089418945,-5.708140869,8.289707935,-8.84217373
68.25,1.361773682,-4.950213623,8.365412891,-9.406782861
68.3,1.089418945,-4.647042725,8.214002979,-8.761515283
68.35,1.089418945,-4.874420898,8.365412891,-8.519539941
68.4,1.089418945,-5.177591797,8.592527759,-9.487441309
68.45,1.361773682,-4.874420898,8.516822803,-9.245465967
68.5,0.817064209,-5.026006348,8.441117847,-9.003490625
68.55,1.089418945,-5.101799072,8.289707935,-8.761515283
68.6,1.089418945,-4.798628174,8.289707935,-9.406782861
68.65,1.361773682,-4.950213623,8.743937671,-8.84217373
68.7,1.089418945,-5.026006348,8.441117847,-9.003490625
68.75,1.361773682,-5.101799072,8.441117847,-8.922832178
68.8,1.089418945,-4.950213623,8.592527759,-9.16480752
68.85,1.089418945,-5.101799072,8.516822803,-9.003490625
68.9,1.089418945,-4.798628174,8.365412891,-9.003490625
68.95,1.361773682,-4.874420898,8.592527759,-9.084149072
69,1.361773682,-4.874420898,8.441117847,-9.084149072
69.05,1.089418945,-5.329177246,8.289707935,-8.761515283
69.1,1.361773682,-5.253384521,8.819642627,-9.16480752
69.15,1.089418945,-4.798628174,8.592527759,-9.003490625
69.2,1.089418945,-4.874420898,8.062593066,-9.084149072
69.25,1.089418945,-4.874420898,7.60836333,-9.245465967
69.3,1.089418945,-4.950213623,8.441117847,-9.003490625
69.35,1.089418945,-5.101799072,8.668232715,-8.761515283
69.4,1.361773682,-4.495457275,8.062593066,-9.406782861
69.45,1.089418945,-5.404969971,8.365412891,-8.84217373
69.5,0.817064209,-5.026006348,8.365412891,-9.003490625
69.55,1.361773682,-5.480762695,8.668232715,-8.680856836
69.6,1.089418945,-5.026006348,8.365412891,-9.16480752
69.65,1.361773682,-4.495457275,8.668232715,-9.245465967
69.7,1.089418945,-4.950213623,8.668232715,-8.84217373
69.75,0.817064209,-5.253384521,8.668232715,-9.084149072
69.8,0.817064209,-5.708140869,8.062593066,-9.003490625
69.85,0.817064209,-5.329177246,8.895347583,-9.084149072
69.9,1.089418945,-4.722835449,8.592527759,-8.680856836
69.95,1.089418945,-5.026006348,8.516822803,-8.922832178
70,0.817064209,-5.404969971,8.441117847,-8.761515283
70.05,1.089418945,-4.874420898,8.062593066,-8.922832178
70.1,0.817064209,-5.101799072,8.365412891,-9.084149072
70.15,0.817064209,-5.026006348,8.516822803,-8.680856836
70.2,0.272354736,-4.874420898,8.365412891,-9.084149072
70.25,1.089418945,-4.798628174,8.441117847,-9.568099756
70.3,1.089418945,-4.950213623,7.911183154,-8.600198389
70.35,1.089418945,-5.101799072,8.441117847,-8.922832178
70.4,1.089418945,-4.874420898,8.441117847,-9.003490625
70.45,1.089418945,-4.950213623,8.743937671,-8.761515283
70.5,1.361773682,-4.950213623,8.668232715,-8.761515283
70.55,1.361773682,-4.950213623,8.365412891,-8.922832178
70.6,1.361773682,-5.026006348,7.759773242,-9.084149072
70.65,1.089418945,-5.253384521,8.668232715,-9.003490625
70.7,1.089418945,-4.950213623,8.743937671,-9.084149072
70.75,1.089418945,-4.722835449,8.062593066,-9.245465967
70.8,1.361773682,-5.253384521,8.062593066,-9.084149072
70.85,1.089418945,-5.177591797,8.441117847,-8.761515283
70.9,1.089418945,-4.798628174,8.289707935,-9.003490625
70.95,1.089418945,-4.874420898,8.516822803,-8.922832178
71,1.089418945,-4.874420898,8.592527759,-9.16480752
71.05,1.361773682,-5.101799072,7.835478198,-9.084149072
71.1,1.089418945,-5.404969971,8.289707935,-9.72941665
71.15,0.817064209,-4.874420898,8.138298022,-9.326124414
71.2,0.817064209,-4.874420898,8.592527759,-8.2775646
71.25,0.817064209,-4.950213623,8.516822803,-9.326124414
71.3,0.817064209,-5.101799072,8.062593066,-9.16480752
71.35,1.089418945,-5.101799072,8.138298022,-9.084149072
71.4,1.089418945,-5.101799072,8.365412891,-8.922832178
71.45,0.817064209,-5.026006348,8.441117847,-9.003490625
71.5,1.089418945,-5.026006348,8.516822803,-9.326124414
71.55,1.361773682,-5.177591797,8.516822803,-9.648758203
71.6,1.089418945,-5.026006348,8.365412891,-9.326124414
71.65,1.089418945,-5.404969971,8.592527759,-8.761515283
71.7,1.089418945,-5.101799072,8.743937671,-9.72941665
71.75,1.089418945,-4.647042725,8.365412891,-10.13270889
71.8,1.089418945,-5.101799072,8.365412891,-9.326124414
71.85,1.089418945,-5.329177246,8.743937671,-8.761515283
71.9,1.361773682,-4.874420898,8.441117847,-9.245465967
71.95,1.361773682,-4.495457275,8.214002979,-9.971391992
72,1.361773682,-5.253384521,8.138298022,-9.971391992
72.05,1.634128418,-5.404969971,8.289707935,-9.568099756
72.1,1.361773682,-5.177591797,8.214002979,-10.05205044
72.15,1.906483154,-4.798628174,8.289707935,-10.05205044
72.2,1.361773682,-4.950213623,8.819642627,-9.890733545
72.25,1.634128418,-5.177591797,8.592527759,-9.648758203
72.3,1.634128418,-5.101799072,8.289707935,-9.326124414
72.35,1.634128418,-5.404969971,8.743937671,-9.810075098
72.4,1.361773682,-4.647042725,8.289707935,-9.72941665
72.45,1.634128418,-4.950213623,8.592527759,-9.72941665
72.5,1.361773682,-4.57125,8.441117847,-9.72941665
72.55,1.634128418,-5.480762695,8.441117847,-10.13270889
72.6,1.634128418,-4.950213623,7.98688811,-9.810075098
72.65,1.361773682,-5.177591797,8.668232715,-9.810075098
72.7,1.361773682,-4.798628174,8.516822803,-9.406782861
72.75,1.361773682,-4.950213623,8.592527759,-9.326124414
72.8,1.361773682,-4.950213623,8.516822803,-9.648758203
72.85,1.634128418,-4.798628174,8.441117847,-9.568099756
72.9,1.906483154,-5.026006348,8.441117847,-9.487441309
72.95,1.361773682,-4.950213623,8.441117847,-9.568099756
73,1.634128418,-5.026006348,8.516822803,-9.084149072
73.05,1.906483154,-4.950213623,8.365412891,-8.84217373
73.1,1.906483154,-4.874420898,8.668232715,-8.761515283
73.15,1.634128418,-4.57125,8.441117847,-8.600198389
73.2,1.634128418,-4.874420898,8.441117847,-8.438881494
73.25,1.634128418,-5.329177246,8.289707935,-8.438881494
73.3,1.906483154,-5.177591797,8.289707935,-8.358223047
73.35,1.906483154,-5.026006348,8.441117847,-8.761515283
73.4,1.906483154,-4.950213623,8.743937671,-8.84217373
73.45,1.906483154,-4.419664551,8.289707935,-8.922832178
73.5,1.634128418,-5.026006348,8.516822803,-8.922832178
73.55,2.178837891,-5.026006348,8.365412891,-8.84217373
73.6,2.178837891,-4.950213623,8.441117847,-8.761515283
73.65,2.178837891,-4.647042725,8.441117847,-8.519539941
73.7,1.634128418,-4.647042725,8.592527759,-8.680856836
73.75,1.906483154,-4.57125,8.214002979,-8.438881494
73.8,2.178837891,-5.480762695,8.819642627,-8.84217373
73.85,2.178837891,-5.026006348,8.592527759,-9.16480752
73.9,1.906483154,-4.495457275,8.895347583,-8.600198389
73.95,1.634128418,-4.192286377,8.365412891,-8.761515283
74,1.906483154,-4.722835449,7.98688811,-9.003490625
74.05,2.178837891,-4.722835449,8.289707935,-9.326124414
74.1,2.178837891,-4.722835449,8.743937671,-8.600198389
74.15,2.178837891,-4.116493652,8.516822803,-9.003490625
74.2,2.178837891,-3.889115479,9.7281021,-9.326124414
74.25,2.451192627,-4.419664551,8.668232715,-9.16480752
74.3,2.451192627,-4.798628174,8.743937671,-8.922832178
74.35,2.178837891,-4.950213623,8.592527759,-8.922832178
74.4,1.906483154,-4.57125,8.516822803,-9.16480752
74.45,2.451192627,-4.419664551,8.668232715,-9.406782861
74.5,2.451192627,-4.647042725,8.592527759,-9.568099756
74.55,2.451192627,-4.722835449,8.743937671,-9.084149072
74.6,2.451192627,-4.722835449,8.516822803,-9.326124414
74.65,2.723547363,-4.722835449,8.668232715,-9.568099756
74.7,2.451192627,-4.57125,8.668232715,-9.890733545
74.75,2.178837891,-4.798628174,8.743937671,-9.971391992
74.8,2.451192627,-4.647042725,8.668232715,-10.13270889
74.85,2.178837891,-4.57125,8.441117847,-10.13270889
74.9,2.178837891,-4.798628174,8.668232715,-10.05205044
74.95,2.451192627,-4.722835449,8.895347583,-9.326124414
75,2.451192627,-4.647042725,8.516822803,-10.05205044
75.05,2.451192627,-4.722835449,8.668232715,-9.72941665
75.1,2.451192627,-4.57125,8.895347583,-9.406782861
75.15,2.723547363,-4.798628174,8.441117847,-10.21336733
75.2,2.451192627,-4.495457275,8.668232715,-9.890733545
75.25,2.178837891,-4.647042725,8.668232715,-9.72941665
75.3,2.451192627,-4.722835449,8.668232715,-9.890733545
75.35,2.451192627,-4.647042725,8.668232715,-9.810075098
75.4,2.451192627,-4.798628174,8.743937671,-9.648758203
75.45,2.723547363,-4.798628174,8.516822803,-10.05205044
75.5,2.451192627,-4.647042725,8.592527759,-9.810075098
75.55,2.723547363,-4.419664551,8.971052539,-9.810075098
75.6,2.451192627,-4.722835449,8.668232715,-9.890733545
75.65,2.451192627,-4.722835449,8.441117847,-9.72941665
75.7,2.451192627,-4.647042725,8.668232715,-9.72941665
75.75,2.451192627,-4.874420898,8.971052539,-9.245465967
75.8,2.451192627,-4.57125,8.743937671,-9.326124414
75.85,2.451192627,-4.647042725,8.441117847,-10.29402578
75.9,2.451192627,-4.798628174,8.743937671,-9.245465967
75.95,2.723547363,-4.647042725,8.668232715,-9.648758203
76,2.723547363,-4.950213623,8.592527759,-9.245465967
76.05,2.723547363,-3.964908203,8.971052539,-9.003490625
76.1,2.451192627,-4.495457275,8.214002979,-9.16480752
76.15,2.178837891,-4.874420898,8.516822803,-9.890733545
76.2,2.723547363,-5.859726318,8.214002979,-9.648758203
76.25,2.451192627,-4.798628174,8.441117847,-9.72941665
76.3,2.178837891,-4.722835449,8.062593066,-9.326124414
76.35,2.451192627,-4.192286377,8.214002979,-9.487441309
76.4,2.451192627,-4.495457275,8.668232715,-8.84217373
76.45,2.723547363,-3.889115479,9.425282275,-6.745054102
76.5,2.451192627,-3.964908203,8.214002979,-8.035589258
76.55,2.451192627,-4.647042725,8.441117847,-9.568099756
76.6,2.723547363,-5.026006348,8.441117847,-8.438881494
76.65,2.451192627,-4.722835449,8.289707935,-8.761515283
76.7,2.451192627,-4.495457275,8.516822803,-8.358223047
